datetime,rank,nat,sail,surname,name,lat_deg,lat,lon_deg,lon,last30min_heading_deg,last30min_speed_kts,last30min_VMG_kts,last30min_distance_nm,since_last_standings_heading_deg,since_last_standings_speed_kts,since_last_standings_VMG_kts,since_last_standings_distance_nm,last24hrs_heading_deg,last24hrs_speed_kts,last24hrs_VMG_kts,last24hrs_distance_nm,distance_to_finish_nm,distance_to_leader_nm
2025-01-16T10:00:00Z,31,CHN,CHN 5,Xu,Jingkun,54°41.99'S,-54.699832916259766,64°41.70'W,-64.69499969482422,46,14,13.9,7,45,11,11,44.1,58,11.3,11,271.3,6895.3,6783.6
2025-01-16T10:00:00Z,32,FRA,FRA 71,Cousin,Manuel,53°57.10'S,-53.95166778564453,103°15.90'W,-103.26499938964844,59,14,8.8,6.9,56,13.4,8,53.6,65,11.9,8.6,284.8,8244.1,8132.3
2025-01-16T10:00:00Z,33,FRA,FRA 56,Amedeo,Fabrice,53°38.66'S,-53.64433288574219,105°20.02'W,-105.33366394042969,50,13.4,6.4,6.7,50,12.3,6,49.2,64,10.5,7.2,252.7,8319.2,8207.4
2025-01-16T10:00:00Z,34,BEL,BEL 207,Van Weynbergh,Denis,54°37.44'S,-54.624000549316406,115°27.92'W,-115.46533203125,65,12.3,8.2,6.1,65,12.7,8.5,50.8,94,9.6,8.8,229.3,8627.3,8515.6
2025-01-16T10:00:00Z,RET,FRA,FRA 5,Bellion,Eric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-16T10:00:00Z,RET,FRA,FRA 17,Bestaven,Yannick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-16T10:00:00Z,RET,GBR,GBR 777,Hare,Pip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-16T10:00:00Z,RET,HUN,HUN 23,Weöres,Szabolcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-16T10:00:00Z,RET,FRA,FRA 18,Burton,Louis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-16T10:00:00Z,RET,FRA,FRA 53,Sorel,Maxime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-16T14:00:00Z,3,FRA,FRA 112,Simon,Sébastien,46°56.37'N,46.93949890136719,03°28.28'W,-3.4713332653045654,135,10.5,9.6,5.2,136,9.9,9.5,39.6,100,8.7,8.7,207.6,74.7,0
2025-01-16T14:00:00Z,4,GBR,FRA 100,Goodchild,Sam,18°33.36'N,18.555999755859375,32°13.32'W,-32.22200012207031,9,13.8,12.5,6.9,1,13.5,11.5,54.2,357,12.4,10.5,296.5,2254.4,2179.7
2025-01-16T14:00:00Z,5,FRA,FRA 3,Beyou,Jérémie,18°47.70'N,18.795000076293945,32°40.77'W,-32.679500579833984,14,11.6,10.9,5.8,1,11.3,9.6,45.2,355,11.8,9.7,283.4,2256.8,2182.1
2025-01-16T14:00:00Z,6,FRA,FRA 2030,Meilhat,Paul,17°32.09'N,17.534833908081055,32°35.61'W,-32.59349822998047,0,11.8,9.9,5.9,5,11.2,10,44.8,357,11.4,9.7,273.5,2317.3,2242.7
2025-01-16T14:00:00Z,7,FRA,FRA 85,Lunven,Nicolas,15°05.48'N,15.091333389282227,32°12.97'W,-32.21616744995117,7,11.5,10.6,5.8,354,10.8,8.8,43.2,345,11,8.3,263.2,2431,2356.3
2025-01-16T14:00:00Z,8,SUI,FRA 08,Mettraux,Justine,12°19.34'N,12.322333335876465,31°13.63'W,-31.2271671295166,340,11.1,7.5,5.5,343,10.7,7.7,42.9,6,8.7,8.2,209.5,2548.5,2473.8
2025-01-16T14:00:00Z,9,FRA,FRA 59,Ruyant,Thomas,13°32.40'N,13.539999961853027,35°35.41'W,-35.59016799926758,349,12.1,8.8,6.1,351,11.1,8.4,44.2,342,11.1,7.7,265.5,2612.7,2538.1
2025-01-16T14:00:00Z,10,GER,MON 1297,Herrmann,Boris,11°45.38'N,11.756333351135254,37°35.40'W,-37.59000015258789,125,2.2,-0.1,1.1,339,3.8,2.3,15.3,338,9.7,6,232.2,2766,2691.4
2025-01-16T14:00:00Z,11,FRA,FRA 09,Dutreux,Benjamin,05°28.17'N,5.4695000648498535,30°55.74'W,-30.929000854492188,307,5.3,1.2,2.7,316,3.6,1.4,14.5,343,10.2,8,245.8,2912.2,2837.5
2025-01-16T14:00:00Z,12,FRA,FRA 15,Crémer,Clarisse,05°25.21'N,5.420166492462158,31°22.22'W,-31.370332717895508,314,6,2,3,318,8.3,3.5,33.1,346,9.8,8,235.6,2925.6,2850.9
2025-01-16T14:00:00Z,13,GBR,FRA 109,Davies,Samantha,04°07.87'N,4.131166458129883,31°02.54'W,-31.042333602905273,327,9.2,5.1,4.6,328,9.8,5.7,39.2,355,9.4,8.5,226.6,2988.7,2914
2025-01-16T14:00:00Z,14,FRA,FRA 10,Attanasio,Romain,14°11.02'S,-14.183666229248047,31°49.23'W,-31.820499420166016,10,15.8,15.6,8,16,12.7,12.7,51,3,11.2,10.8,269.2,4034,3959.4
2025-01-16T14:00:00Z,15,FRA,FRA 27,Joschke,Isabelle,19°26.69'S,-19.444833755493164,34°11.45'W,-34.190834045410156,89,8.7,3.1,4.3,83,9.4,4.3,37.8,36,8.2,7.9,195.8,4377.1,4302.4
2025-01-16T14:00:00Z,16,FRA,FRA 13,Séguin,Damien,21°21.96'S,-21.365999221801758,28°10.62'W,-28.177000045776367,356,9.8,9.3,4.9,354,7.9,7.4,31.7,356,6.4,6,153.1,4386.8,4312.1
2025-01-16T14:00:00Z,17,FRA,FRA 30,Ferré,Benjamin,19°37.25'S,-19.620832443237305,34°19.24'W,-34.3206672668457,336,9.3,6.7,4.6,32,5.9,5.7,23.4,42,6.7,6.2,160.2,4389.5,4314.8
2025-01-16T14:00:00Z,18,FRA,FRA 1000,Le Turquais,Tanguy,19°37.48'S,-19.624666213989258,34°22.46'W,-34.374332427978516,337,9.2,6.8,4.6,28,5.9,5.9,23.6,44,7.7,7,183.7,4390.8,4316.1
2025-01-16T14:00:00Z,19,ITA,ITA 34,Pedote,Giancarlo,20°00.62'S,-20.010334014892578,33°43.70'W,-33.72833251953125,338,9,6.7,4.5,354,6.5,5.9,25.9,35,7.6,7.4,183.3,4400.4,4325.8
2025-01-16T14:00:00Z,20,SUI,SUI 7,Roura,Alan,23°05.80'S,-23.09666633605957,27°16.82'W,-27.280332565307617,333,2.9,2.2,1.5,338,4.6,3.7,18.3,338,5.1,4.1,122,4474.9,4400.2
2025-01-16T14:00:00Z,21,NZL,NZL 64,Colman,Conrad,21°38.84'S,-21.6473331451416,34°19.19'W,-34.31983184814453,344,7.6,6.2,3.8,37,5.3,5.1,21.3,10,9,8.9,215.4,4504.2,4429.5
2025-01-16T14:00:00Z,22,FRA,FRA 29,Le Cam,Jean,23°55.32'S,-23.922000885009766,26°39.12'W,-26.652000427246094,62,3.8,2.5,1.9,62,4.3,2.9,17.2,65,5.6,3.6,134.3,4514.8,4440.1
2025-01-16T14:00:00Z,23,FRA,FRA 22,Soudée,Guirec,30°40.50'S,-30.674999237060547,33°29.50'W,-33.49166488647461,22,13.1,13.1,6.6,338,10.2,7.8,40.6,32,9.9,9.7,237.8,5003.6,4929
2025-01-16T14:00:00Z,24,FRA,FRA 83,Marsset,Sébastien,32°23.16'S,-32.38600158691406,45°12.91'W,-45.21516799926758,80,6.3,3.7,3.2,12,6.4,6.3,25.7,43,6.4,6.1,153.2,5321.7,5247.1
2025-01-16T14:00:00Z,25,FRA,FRA 172,Duc,Louis,34°22.24'S,-34.37066650390625,44°16.17'W,-44.269500732421875,351,8.1,6.8,4.1,21,3.9,3.9,15.5,63,7.2,5.9,173.2,5409.2,5334.6
2025-01-16T14:00:00Z,26,FRA,FRA 14,Boissières,Arnaud,35°48.49'S,-35.80816650390625,40°30.48'W,-40.507999420166016,38,2.5,2.4,1.3,40,4.8,4.6,19.1,30,6,6,144.3,5414.1,5339.4
2025-01-16T14:00:00Z,27,JPN,JPN 11,Shiraishi,Kojiro,33°37.46'S,-33.624332427978516,46°26.47'W,-46.441165924072266,4,10,9.2,5,52,6.8,6.2,27.4,27,6.5,6.5,155.8,5415.6,5340.9
2025-01-16T14:00:00Z,28,FRA,FRA 01,Dorange,Violette,35°09.21'S,-35.153499603271484,43°54.65'W,-43.910831451416016,44,5.1,4.8,2.5,41,6.3,6.1,25.2,27,6.5,6.5,156.7,5444.5,5369.8
2025-01-16T14:00:00Z,29,SUI,SUI 49,Heer,Oliver,50°06.64'S,-50.11066818237305,54°02.63'W,-54.0438346862793,39,16.8,16.6,8.4,39,16.4,16.3,65.7,36,14,14,336.3,6445.6,6370.9
2025-01-16T14:00:00Z,30,FRA,FRA 1461,Cornic,Antoine,54°04.30'S,-54.0716667175293,61°34.42'W,-61.573665618896484,12,2.7,2.4,1.3,1,6.3,5.1,25.3,54,10.7,10.5,257.1,6798.2,6723.5
2025-01-16T14:00:00Z,31,CHN,CHN 5,Xu,Jingkun,54°04.24'S,-54.0706672668457,63°50.16'W,-63.83599853515625,36,12.7,12.7,6.4,38,12.1,12.1,48.3,53,11.4,11.2,272.8,6847.1,6772.4
2025-01-16T14:00:00Z,32,FRA,FRA 71,Cousin,Manuel,53°25.62'S,-53.426998138427734,102°00.76'W,-102.01266479492188,58,13.9,8.3,7,54,13.6,7.6,54.5,66,11.8,8.5,284.3,8213.7,8139
2025-01-16T14:00:00Z,33,FRA,FRA 56,Amedeo,Fabrice,53°09.22'S,-53.15366744995117,104°12.37'W,-104.20616912841797,53,12,6.1,6,53,12.5,6.6,50,65,10.5,7.3,253,8292.8,8218.2
2025-01-16T14:00:00Z,34,BEL,BEL 207,Van Weynbergh,Denis,55°00.04'S,-55.000667572021484,114°23.42'W,-114.39033508300781,133,13.1,12.2,6.5,121,10.9,10.8,43.5,106,10.1,10,243.2,8584.4,8509.7
2025-01-16T14:00:00Z,RET,FRA,FRA 5,Bellion,Eric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-16T14:00:00Z,RET,FRA,FRA 17,Bestaven,Yannick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-16T14:00:00Z,RET,GBR,GBR 777,Hare,Pip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-16T14:00:00Z,RET,HUN,HUN 23,Weöres,Szabolcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-16T14:00:00Z,RET,FRA,FRA 18,Burton,Louis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-16T14:00:00Z,RET,FRA,FRA 53,Sorel,Maxime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-16T18:00:00Z,3,FRA,FRA 112,Simon,Sébastien,46°27.46'N,46.45766830444336,02°45.78'W,-2.763000011444092,137,9.3,6.2,0.3,135,10.3,9.4,41.1,115,7.7,7.7,185.9,40.2,0
2025-01-16T18:00:00Z,4,FRA,FRA 3,Beyou,Jérémie,19°38.00'N,19.633333206176758,32°31.09'W,-32.518165588378906,6,13.2,11.6,6.6,10,12.8,11.7,51.2,360,11.6,9.9,277.3,2210,2169.8
2025-01-16T18:00:00Z,5,GBR,FRA 100,Goodchild,Sam,19°20.60'N,19.343334197998047,32°12.34'W,-32.205665588378906,16,12.4,11.8,6.2,1,11.8,10,47.3,359,12.2,10.5,292.4,2214.5,2174.2
2025-01-16T18:00:00Z,6,FRA,FRA 2030,Meilhat,Paul,18°18.78'N,18.312999725341797,32°41.83'W,-32.697166442871094,2,11.8,10.1,5.9,353,11.8,9,47.1,358,11.4,9.7,273.8,2281.4,2241.2
2025-01-16T18:00:00Z,7,FRA,FRA 85,Lunven,Nicolas,15°50.32'N,15.838666915893555,32°07.08'W,-32.11800003051758,358,11.5,9.7,5.8,7,11.3,10.4,45.2,351,11,9,265.1,2389.5,2349.3
2025-01-16T18:00:00Z,8,SUI,FRA 08,Mettraux,Justine,12°59.18'N,12.986332893371582,31°24.51'W,-31.40850067138672,347,10.2,7.7,5.1,345,10.3,7.6,41.3,359,9.3,8.4,224.3,2518.2,2478
2025-01-16T18:00:00Z,9,FRA,FRA 59,Ruyant,Thomas,14°15.70'N,14.261666297912598,35°45.74'W,-35.762332916259766,357,12.1,9.8,6.1,347,11.1,7.8,44.5,345,11,7.9,264.8,2581.7,2541.4
2025-01-16T18:00:00Z,10,GER,MON 1297,Herrmann,Boris,12°01.93'N,12.032166481018066,37°49.40'W,-37.823333740234375,337,7.9,4.4,3.9,320,5.4,1.6,21.5,338,8.3,5.1,200.1,2759.6,2719.4
2025-01-16T18:00:00Z,11,FRA,FRA 09,Dutreux,Benjamin,06°03.67'N,6.061166763305664,31°18.42'W,-31.30699920654297,329,11.1,6.3,5.6,328,10.5,5.9,42.1,338,10.3,7.5,248.3,2888.9,2848.7
2025-01-16T18:00:00Z,12,FRA,FRA 15,Crémer,Clarisse,05°51.59'N,5.859833240509033,31°42.75'W,-31.712499618530273,325,9.6,4.9,4.8,322,8.3,3.9,33.4,343,9.9,7.6,236.6,2909.9,2869.7
2025-01-16T18:00:00Z,13,GBR,FRA 109,Davies,Samantha,04°34.73'N,4.578833103179932,31°35.40'W,-31.59000015258789,304,10,1.8,5,309,10.6,2.9,42.4,342,9,7,216.6,2977.1,2936.9
2025-01-16T18:00:00Z,14,FRA,FRA 10,Attanasio,Romain,13°32.34'S,-13.538999557495117,31°47.03'W,-31.783832550048828,351,8.8,7.8,4.4,3,9.7,9.3,38.8,7,11.3,11.1,272.3,3996.7,3956.5
2025-01-16T18:00:00Z,15,FRA,FRA 13,Séguin,Damien,20°45.32'S,-20.755332946777344,28°03.56'W,-28.05933380126953,22,11,10.9,5.5,10,9.3,9.3,37.3,353,7,6.5,167.3,4349.6,4309.4
2025-01-16T18:00:00Z,16,FRA,FRA 27,Joschke,Isabelle,19°02.78'S,-19.04633331298828,34°10.68'W,-34.178001403808594,353,6,5.4,3,2,6,5.7,23.9,38,6.7,6.4,162,4354.3,4314.1
2025-01-16T18:00:00Z,17,FRA,FRA 30,Ferré,Benjamin,19°09.25'S,-19.15416717529297,34°28.40'W,-34.473331451416016,353,7.2,6.4,3.6,343,7.3,5.9,29.3,37,5.3,5.1,126.5,4366.1,4325.8
2025-01-16T18:00:00Z,18,FRA,FRA 1000,Le Turquais,Tanguy,19°12.40'S,-19.206666946411133,34°30.94'W,-34.51566696166992,350,5.9,5.1,2.9,342,6.6,5.2,26.3,41,6.1,5.8,147.2,4369.8,4329.6
2025-01-16T18:00:00Z,19,ITA,ITA 34,Pedote,Giancarlo,19°32.79'S,-19.546499252319336,33°56.89'W,-33.94816589355469,338,6.1,4.6,3.1,336,7.6,5.6,30.5,31,6.1,6,147.6,4378.3,4338
2025-01-16T18:00:00Z,20,SUI,SUI 7,Roura,Alan,22°59.00'S,-22.983333587646484,27°20.76'W,-27.34600067138672,314,1,0.5,0.5,332,1.9,1.4,7.7,346,4,3.6,96.9,4469.2,4428.9
2025-01-16T18:00:00Z,21,NZL,NZL 64,Colman,Conrad,21°18.88'S,-21.314666748046875,34°40.21'W,-34.670166015625,311,4.4,1.6,2.2,316,7,3.1,28,359,8.4,7.9,201.7,4491.9,4451.7
2025-01-16T18:00:00Z,22,FRA,FRA 29,Le Cam,Jean,23°49.34'S,-23.82233238220215,26°30.65'W,-26.510833740234375,71,1,0.5,0.5,52,2.4,1.9,9.8,63,5.3,3.6,127.7,4507.1,4466.9
2025-01-16T18:00:00Z,23,FRA,FRA 22,Soudée,Guirec,29°52.57'S,-29.87616729736328,33°12.09'W,-33.201499938964844,17,12.5,12.5,6.2,17,12.6,12.6,50.3,23,9.9,9.9,237.6,4953.4,4913.1
2025-01-16T18:00:00Z,24,FRA,FRA 83,Marsset,Sébastien,32°10.70'S,-32.1783332824707,44°52.85'W,-44.88083267211914,348,7.5,6,3.8,54,5.3,4.6,21.1,55,6.2,5.4,147.9,5303.2,5262.9
2025-01-16T18:00:00Z,25,FRA,FRA 172,Duc,Louis,33°44.70'S,-33.744998931884766,44°24.11'W,-44.401832580566406,350,10.6,8.7,5.3,350,9.5,7.8,38.1,45,6.5,6.2,155.5,5378,5337.7
2025-01-16T18:00:00Z,26,JPN,JPN 11,Shiraishi,Kojiro,32°56.08'S,-32.93466567993164,46°26.03'W,-46.433834075927734,357,10.6,9.3,5.3,1,10.4,9.3,41.4,32,7.2,7.2,172.9,5378.3,5338.1
2025-01-16T18:00:00Z,27,FRA,FRA 14,Boissières,Arnaud,35°33.54'S,-35.558998107910156,40°15.98'W,-40.266334533691406,40,5,4.8,2.5,38,4.8,4.6,19,27,5.9,5.9,141.7,5395.8,5355.5
2025-01-16T18:00:00Z,28,FRA,FRA 01,Dorange,Violette,34°52.71'S,-34.878501892089844,43°51.86'W,-43.86433410644531,335,6.7,4.3,3.3,8,4.2,4,16.7,26,5.8,5.8,138.9,5428.5,5388.3
2025-01-16T18:00:00Z,29,SUI,SUI 49,Heer,Oliver,49°20.19'S,-49.33649826049805,52°54.51'W,-52.90850067138672,48,14.6,13.5,7.3,43,16,15.6,64,36,15.1,15.1,361.8,6384,6343.7
2025-01-16T18:00:00Z,30,FRA,FRA 1461,Cornic,Antoine,53°41.20'S,-53.686668395996094,60°43.45'W,-60.72416687011719,54,13.1,12.5,6.5,52,9.5,9.2,37.9,50,10,9.9,240.3,6761.6,6721.4
2025-01-16T18:00:00Z,31,CHN,CHN 5,Xu,Jingkun,53°26.95'S,-53.44916534423828,62°42.36'W,-62.70600128173828,57,13.4,12.6,6.7,47,13.7,13.6,54.8,46,12.8,12.8,307.9,6793,6752.7
2025-01-16T18:00:00Z,32,FRA,FRA 71,Cousin,Manuel,53°12.25'S,-53.204166412353516,100°51.06'W,-100.85099792480469,132,12.8,12,6.3,72,10.9,8.4,43.8,72,11.7,9.2,281.5,8179.8,8139.6
2025-01-16T18:00:00Z,33,FRA,FRA 56,Amedeo,Fabrice,52°57.09'S,-52.951499938964844,103°11.74'W,-103.19566345214844,120,10.9,10.8,5.4,71,9.6,7.2,38.4,71,10.4,7.9,249.3,8263.9,8223.6
2025-01-16T18:00:00Z,34,BEL,BEL 207,Van Weynbergh,Denis,55°30.98'S,-55.516334533691406,113°16.93'W,-113.28216552734375,126,12.8,12.4,6.4,129,12.2,11.7,48.9,108,10.1,10,242.8,8537.9,8497.6
2025-01-16T18:00:00Z,RET,FRA,FRA 5,Bellion,Eric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-16T18:00:00Z,RET,FRA,FRA 17,Bestaven,Yannick,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-16T18:00:00Z,RET,GBR,GBR 777,Hare,Pip,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-16T18:00:00Z,RET,HUN,HUN 23,Weöres,Szabolcs,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-16T18:00:00Z,RET,FRA,FRA 18,Burton,Louis,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-16T18:00:00Z,RET,FRA,FRA 53,Sorel,Maxime,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2025-01-16T22:00:00Z,4,FRA,FRA 3,Beyou,Jérémie,20°29.71'N,20.495166778564453,32°20.32'W,-32.33866500854492,1,13.9,11.5,6.9,11,13.2,12.1,52.7,3,11.8,10.4,282.4,2161.8,0
2025-01-16T22:00:00Z,5,GBR,FRA 100,Goodchild,Sam,20°11.93'N,20.198833465576172,32°05.44'W,-32.090667724609375,6,14,12.3,7,7,12.9,11.6,51.8,2,12.3,10.8,295.7,2168.4,6.6
2025-01-16T22:00:00Z,6,FRA,FRA 2030,Meilhat,Paul,19°07.14'N,19.118999481201172,32°35.24'W,-32.58733367919922,18,13.3,12.8,6.6,7,12.2,11,48.8,1,11.6,10.1,279,2237.7,75.9
2025-01-16T22:00:00Z,7,FRA,FRA 85,Lunven,Nicolas,16°37.67'N,16.627832412719727,32°04.65'W,-32.07749938964844,7,11.7,10.6,5.8,3,11.9,10.5,47.4,355,11.1,9.3,266.5,2347.7,185.9
2025-01-16T22:00:00Z,8,SUI,FRA 08,Mettraux,Justine,13°43.02'N,13.717000007629395,31°35.89'W,-31.598167419433594,350,9.9,7.7,4.9,346,11.3,8.4,45.2,346,11.4,8.8,273.5,2485,323.2
2025-01-16T22:00:00Z,9,FRA,FRA 59,Ruyant,Thomas,15°06.24'N,15.104000091552734,35°42.11'W,-35.70183181762695,0,13.3,11.1,6.7,4,12.7,11.1,50.7,350,11.3,8.6,270.7,2537.5,375.7
2025-01-16T22:00:00Z,10,GER,MON 1297,Herrmann,Boris,12°21.38'N,12.35633373260498,38°01.04'W,-38.017333984375,354,9.9,7.6,4.9,330,5.6,2.5,22.5,336,7.4,4.3,176.9,2749.6,587.8
2025-01-16T22:00:00Z,11,FRA,FRA 09,Dutreux,Benjamin,06°40.79'N,6.67983341217041,31°44.16'W,-31.736000061035156,326,13.3,6.9,6.6,325,11.3,5.8,45.1,336,10.2,7.1,243.9,2865.8,704
2025-01-16T22:00:00Z,12,FRA,FRA 15,Crémer,Clarisse,06°29.66'N,6.494333267211914,32°11.33'W,-32.18883514404297,325,12.7,6.3,6.3,323,11.9,5.7,47.5,335,10,6.9,240.8,2887.3,725.5
2025-01-16T22:00:00Z,13,GBR,FRA 109,Davies,Samantha,04°51.76'N,4.862666606903076,31°55.68'W,-31.92799949645996,332,7.8,4.7,3.9,310,6.6,1.8,26.4,335,8.8,6.1,212.3,2969.8,808
2025-01-16T22:00:00Z,14,FRA,FRA 10,Attanasio,Romain,12°40.49'S,-12.674833297729492,31°40.54'W,-31.67566680908203,25,12.6,12.5,6.2,7,13.1,12.8,52.3,9,12.1,11.9,289.6,3945.5,1783.7
2025-01-16T22:00:00Z,15,FRA,FRA 13,Séguin,Damien,19°43.76'S,-19.729333877563477,27°51.44'W,-27.85733413696289,2,18.7,18.3,9.4,10,15.7,15.6,62.6,351,8.9,8.2,212.5,4287.2,2125.4
2025-01-16T22:00:00Z,16,FRA,FRA 27,Joschke,Isabelle,18°35.99'S,-18.59983253479004,33°59.33'W,-33.988834381103516,30,9.9,9.7,5,22,7.2,7.2,28.9,43,6.1,5.7,147.5,4325.5,2163.6
2025-01-16T22:00:00Z,17,FRA,FRA 30,Ferré,Benjamin,18°36.03'S,-18.600500106811523,34°21.40'W,-34.356666564941406,25,9.7,9.7,5.4,11,8.4,8.3,33.9,29,5.6,5.5,134.5,4332.6,2170.7
2025-01-16T22:00:00Z,18,FRA,FRA 1000,Le Turquais,Tanguy,18°43.38'S,-18.722999572753906,34°27.85'W,-34.464168548583984,20,7.5,7.5,3.7,6,7.3,7.1,29.2,33,5.3,5.1,126.2,4341.5,2179.7
2025-01-16T22:00:00Z,19,ITA,ITA 34,Pedote,Giancarlo,19°09.80'S,-19.163333892822266,33°59.27'W,-33.98783493041992,10,8.6,8.5,4.3,354,5.8,5.2,23.1,26,5.3,5.2,126.2,4357.3,2195.5
2025-01-16T22:00:00Z,20,SUI,SUI 7,Roura,Alan,22°52.10'S,-22.86833381652832,27°17.34'W,-27.288999557495117,26,4.3,4.2,2.1,25,1.9,1.9,7.6,329,4.2,3,101.6,4461.7,2299.9
2025-01-16T22:00:00Z,21,NZL,NZL 64,Colman,Conrad,21°09.87'S,-21.164499282836914,34°44.08'W,-34.73466491699219,318,3.6,1.7,1.8,338,2.4,1.8,9.7,352,6.6,5.8,157.7,4484.6,2322.8
2025-01-16T22:00:00Z,22,FRA,FRA 29,Le Cam,Jean,23°49.99'S,-23.833166122436523,26°21.10'W,-26.351667404174805,78,3.2,1.4,1.6,94,2.2,0.4,8.8,61,5,3.5,121,4505.7,2343.9
2025-01-16T22:00:00Z,23,FRA,FRA 22,Soudée,Guirec,29°04.72'S,-29.07866668701172,32°59.40'W,-32.9900016784668,16,13.5,13.4,6.7,13,12.3,12.2,49.1,16,9.9,9.9,238.3,4904.4,2742.6
2025-01-16T22:00:00Z,24,FRA,FRA 83,Marsset,Sébastien,31°34.36'S,-31.57266616821289,44°59.19'W,-44.98649978637695,358,9.8,8.7,4.9,352,9.2,7.6,36.8,35,6,5.9,144,5272.7,3110.9
2025-01-16T22:00:00Z,25,FRA,FRA 172,Duc,Louis,32°59.59'S,-32.993167877197266,44°33.25'W,-44.55416488647461,352,11.5,9.6,5.7,350,11.4,9.4,45.8,33,7.2,7.1,172,5340.3,3178.5
2025-01-16T22:00:00Z,26,JPN,JPN 11,Shiraishi,Kojiro,32°13.28'S,-32.22133255004883,46°29.23'W,-46.48716735839844,356,11.2,9.6,5.6,356,10.7,9.4,42.9,37,7.7,7.6,184,5341.2,3179.4
2025-01-16T22:00:00Z,27,FRA,FRA 14,Boissières,Arnaud,35°16.22'S,-35.27033233642578,39°56.19'W,-39.936500549316406,64,6.6,4.9,3.3,43,5.9,5.5,23.7,29,6,6,144.5,5373.7,3211.9
2025-01-16T22:00:00Z,28,FRA,FRA 01,Dorange,Violette,34°31.34'S,-34.522335052490234,44°02.53'W,-44.04216766357422,342,7,5.2,3.5,338,5.8,3.9,23.1,14,5.3,5.2,128,5412.8,3251
2025-01-16T22:00:00Z,29,SUI,SUI 49,Heer,Oliver,48°31.97'S,-48.532833099365234,52°15.91'W,-52.265167236328125,30,13.2,13.1,6.6,27,13.6,13.6,54.5,36,15.1,15.1,362.2,6329.5,4167.7
2025-01-16T22:00:00Z,30,FRA,FRA 1461,Cornic,Antoine,53°05.16'S,-53.08599853515625,59°22.70'W,-59.378334045410156,53,16.5,15.7,8.2,53,15,14.5,60.2,51,10.2,10,243.7,6704.1,4542.3
2025-01-16T22:00:00Z,31,CHN,CHN 5,Xu,Jingkun,53°04.70'S,-53.07833480834961,61°19.69'W,-61.32816696166992,80,14.7,10.7,7.3,65,13.6,12,54.3,46,12.9,12.9,309.4,6745.3,4583.5
2025-01-16T22:00:00Z,32,FRA,FRA 71,Cousin,Manuel,53°43.50'S,-53.724998474121094,99°40.75'W,-99.679168701171875,128,13.2,12.6,6.7,126,13,12.6,52.3,78,11.2,9.5,268.3,8129.6,5967.8
2025-01-16T22:00:00Z,33,FRA,FRA 56,Amedeo,Fabrice,53°24.72'S,-53.4119987487793,102°03.50'W,-102.05833435058594,121,12.4,12.3,6.2,124,12.3,12.1,49.4,77,10,8.3,241,8215.5,6053.7
2025-01-16T22:00:00Z,34,BEL,BEL 207,Van Weynbergh,Denis,56°00.16'S,-56.00266647338867,112°15.44'W,-112.25733184814453,136,9.5,8.5,4.8,130,11.3,10.7,45.3,109,10.3,10.2,246.1,8495.4,6333.6
2025-01-16T22:00:00Z,RET,FRA,FRA 5,Bellion,Eric,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
